_id,Name,Address,Province_City,Area,Market_Scope,Latitude,Longitude,Avg_Rating,Total_Reviews,Bayesian_Score,Opportunity_Score,Rating_1_Stars,Rating_2_Stars,Rating_3_Stars,Rating_4_Stars,Rating_5_Stars,Star_Total,Review_Count_Diff,Bad_Review_Rate,Positive_Review_Rate,Average_Price,Price_Tier,Service_Options,Has_Dine_In,Has_Takeaway,Has_Delivery,Has_Curbside,Has_Drive_Through,Phone,Website,Menu_Link,Has_Phone,Has_Website,Has_Menu,Digital_Readiness_Score,URL
https://www.google.com/maps/place/Qu%C3%A1n+Nh%C3%A0+S%C3%A0n/data=!4m7!3m6!1s0x31752f1590ae3a03:0xcb10c1bcc77b270e!8m2!3d10.756902!4d106.700186!16s%2Fg%2F1hc0zw3h2!19sChIJAzqukBUvdTERDid7x7zBEMs,Quán Nhà Sàn,"192-194 Đ. Số 48, Phường 3, Quận 4, Hồ Chí Minh 700000, Việt Nam",HCM,Quận 4,Main Market,10.756902,106.700186,4.0,883.0,4.076436349659527,0.7013317362949911,39,36,192,256,360,883,0.0,0.08493771234428087,0.40770101925254815,,,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng",1,1,1,0,0,+84 789 782 401,quanhasan.com,https://quanhasan.com/thuc-don/,1,1,1,4,https://www.google.com/maps/place/Qu%C3%A1n+Nh%C3%A0+S%C3%A0n/data=!4m7!3m6!1s0x31752f1590ae3a03:0xcb10c1bcc77b270e!8m2!3d10.756902!4d106.700186!16s%2Fg%2F1hc0zw3h2!19sChIJAzqukBUvdTERDid7x7zBEMs?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+h%E1%BA%A3i+s%E1%BA%A3n+H%C6%B0%C6%A1ng+L%C3%BAa+3/data=!4m7!3m6!1s0x31752fe033c7f6f1:0xf715be307065ad3!8m2!3d10.7570628!4d106.6999919!16s%2Fg%2F11q4dpxmdg!19sChIJ8fbHM-AvdTER01oGB-NbcQ8,Nhà hàng hải sản Hương Lúa 3,"196 Đ. Số 48, Phường 03, Quận 4, Hồ Chí Minh, Việt Nam",HCM,Quận 4,Main Market,10.7570628,106.6999919,4.0,274.0,4.175373091301721,0.7512352206718035,26,8,37,78,125,274,0.0,0.12408759124087591,0.4562043795620438,,,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp",1,0,1,0,1,+84 909 137 970,,,1,0,0,2,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+h%E1%BA%A3i+s%E1%BA%A3n+H%C6%B0%C6%A1ng+L%C3%BAa+3/data=!4m7!3m6!1s0x31752fe033c7f6f1:0xf715be307065ad3!8m2!3d10.7570628!4d106.6999919!16s%2Fg%2F11q4dpxmdg!19sChIJ8fbHM-AvdTER01oGB-NbcQ8?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/T%C3%A0u+B%E1%BA%BFn+Ngh%C3%A9/data=!4m7!3m6!1s0x31752f427864dd37:0xc7f72a84f6e8a928!8m2!3d10.7669542!4d106.7082494!16s%2Fg%2F11cm89ctn0!19sChIJN91keEIvdTERKKno9oQq98c,Tàu Bến Nghé,"5 Đ. Nguyễn Tất Thành, Phường 12, Quận 4, Hồ Chí Minh 700000, Việt Nam",HCM,Quận 4,Main Market,10.7669542,106.7082494,4.7,3526.0,4.685215054253179,0.602697737560907,85,44,134,288,2975,3526,0.0,0.036585365853658534,0.8437322745320477,,,Ăn tại chỗ,1,0,0,0,0,+84 778 888 865,taubennghe.vn,http://taubennghe.vn/menu-alacarte,1,1,1,3,https://www.google.com/maps/place/T%C3%A0u+B%E1%BA%BFn+Ngh%C3%A9/data=!4m7!3m6!1s0x31752f427864dd37:0xc7f72a84f6e8a928!8m2!3d10.7669542!4d106.7082494!16s%2Fg%2F11cm89ctn0!19sChIJN91keEIvdTERKKno9oQq98c?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Qu%C3%A1n+%E1%BB%90c+Th%E1%BA%A3o+Qu%E1%BA%ADn+4/data=!4m7!3m6!1s0x31752f6b70f19ba1:0xcf35a36d36a8210e!8m2!3d10.7616799!4d106.7023636!16s%2Fg%2F11b6dp9p5c!19sChIJoZvxcGsvdTERDiGoNm2jNc8,Quán Ốc Thảo Quận 4,"383 Đ. Vĩnh Khánh, Phường 8, Quận 4, Hồ Chí Minh 72800, Việt Nam",HCM,Quận 4,Main Market,10.7616799,106.7023636,3.8,643.0,3.945101893338249,0.6757420474309068,60,31,107,194,251,643,0.0,0.14152410575427682,0.39035769828926903,200.000-300.000 ₫/người,200-300k,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp",1,0,1,0,1,+84 932 117 078,thaooc.com,,1,1,0,3,https://www.google.com/maps/place/Qu%C3%A1n+%E1%BB%90c+Th%E1%BA%A3o+Qu%E1%BA%ADn+4/data=!4m7!3m6!1s0x31752f6b70f19ba1:0xcf35a36d36a8210e!8m2!3d10.7616799!4d106.7023636!16s%2Fg%2F11b6dp9p5c!19sChIJoZvxcGsvdTERDiGoNm2jNc8?authuser=0&hl=vi&rclk=1
"https://www.google.com/maps/place/Khu+%E1%BA%A9m+th%E1%BB%B1c+ch%E1%BB%A3+200,+Qu%E1%BA%ADn+4/data=!4m7!3m6!1s0x31752f41b9fd5015:0x9c646e483e959aeb!8m2!3d10.7558514!4d106.7084653!16s%2Fg%2F11rs9mqwv7!19sChIJFVD9uUEvdTER65qVPkhuZJw","Khu ẩm thực chợ 200, Quận 4","C200/23 Xóm Chiếu, Phường 15, Quận 4, Hồ Chí Minh, Việt Nam",HCM,Quận 4,Main Market,10.7558514,106.7084653,4.3,85.0,4.383705291145506,0.7193644644281098,5,3,5,20,52,85,0.0,0.09411764705882353,0.611764705882353,1-100.000 ₫/người,<=100k,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng",1,1,1,0,0,,,,0,0,0,1,"https://www.google.com/maps/place/Khu+%E1%BA%A9m+th%E1%BB%B1c+ch%E1%BB%A3+200,+Qu%E1%BA%ADn+4/data=!4m7!3m6!1s0x31752f41b9fd5015:0x9c646e483e959aeb!8m2!3d10.7558514!4d106.7084653!16s%2Fg%2F11rs9mqwv7!19sChIJFVD9uUEvdTER65qVPkhuZJw?authuser=0&hl=vi&rclk=1"
https://www.google.com/maps/place/Qu%C3%A1n+N%C6%B0%E1%BB%9Bng+Ch%E1%BB%8B+Hai/data=!4m7!3m6!1s0x31752f69b6594e9b:0x9fd1b81325629f55!8m2!3d10.7655127!4d106.708238!16s%2Fg%2F11hzxjzf__!19sChIJm05ZtmkvdTERVZ9iJRO40Z8,Quán Nướng Chị Hai,"1/10 Hoàng Diệu, Phường 13, Quận 4, Hồ Chí Minh, Việt Nam",HCM,Quận 4,Main Market,10.7655127,106.708238,4.2,232.0,4.300847233272952,0.6561248945708325,11,10,28,56,127,232,0.0,0.09051724137931035,0.5474137931034483,200.000-300.000 ₫/người,200-300k,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp",1,1,1,0,0,+84 903 163 713,facebook.com,,1,1,0,3,https://www.google.com/maps/place/Qu%C3%A1n+N%C6%B0%E1%BB%9Bng+Ch%E1%BB%8B+Hai/data=!4m7!3m6!1s0x31752f69b6594e9b:0x9fd1b81325629f55!8m2!3d10.7655127!4d106.708238!16s%2Fg%2F11hzxjzf__!19sChIJm05ZtmkvdTERVZ9iJRO40Z8?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+Gia+%C4%90%C3%ACnh+H%C6%B0%C6%A1ng+Cau+2/data=!4m7!3m6!1s0x31752f118a1d5c39:0x1aa2255e3a3d988c!8m2!3d10.758367!4d106.694092!16s%2Fg%2F11ycqtyb5!19sChIJOVwdihEvdTERjJg9Ol4loho,Quán Ăn Gia Đình Hương Cau 2,"290 Bến Vân Đồn, Phường 2, Quận 4, Hồ Chí Minh 71054, Việt Nam",HCM,Quận 4,Main Market,10.758367,106.694092,3.8,334.0,4.0296193015220725,0.6477024115718409,10,24,97,103,100,334,0.0,0.10179640718562874,0.2994011976047904,,,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng",1,1,1,0,0,,foody.vn,,0,1,0,2,https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+Gia+%C4%90%C3%ACnh+H%C6%B0%C6%A1ng+Cau+2/data=!4m7!3m6!1s0x31752f118a1d5c39:0x1aa2255e3a3d988c!8m2!3d10.758367!4d106.694092!16s%2Fg%2F11ycqtyb5!19sChIJOVwdihEvdTERjJg9Ol4loho?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Elisa+Floating+Restaurant/data=!4m7!3m6!1s0x31752f426fe8753b:0xfce93a4421eeb99c!8m2!3d10.7678322!4d106.7075105!16s%2Fg%2F1q665w0nv!19sChIJO3Xob0IvdTERnLnuIUQ66fw,Elisa Floating Restaurant,"5 Đ. Nguyễn Tất Thành, Phường 13, Quận 4, Hồ Chí Minh 700000, Việt Nam",HCM,Quận 4,Main Market,10.7678322,106.7075105,4.5,1576.0,4.491121601950612,0.7561646044657055,63,26,104,295,1088,1576,0.0,0.056472081218274114,0.6903553299492385,Trên 1.000.000 ₫/người,400k+,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng",1,1,1,0,0,+84 938 568 182,elisa.vn,https://elisa.vn/thuc-don/,1,1,1,4,https://www.google.com/maps/place/Elisa+Floating+Restaurant/data=!4m7!3m6!1s0x31752f426fe8753b:0xfce93a4421eeb99c!8m2!3d10.7678322!4d106.7075105!16s%2Fg%2F1q665w0nv!19sChIJO3Xob0IvdTERnLnuIUQ66fw?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Qu%C3%A1n+Thi%C3%AAn+T%C3%A2n/data=!4m7!3m6!1s0x31752f6e726c500d:0x8eb9be3659afb218!8m2!3d10.7614383!4d106.7078611!16s%2Fg%2F1tf84lbm!19sChIJDVBscm4vdTERGLKvWTa-uY4,Quán Thiên Tân,"13 Đ. Tôn Đản, Phường 13, Quận 4, Hồ Chí Minh, Việt Nam",HCM,Quận 4,Main Market,10.7614383,106.7078611,4.1,581.0,4.180852783868115,0.689399112616971,37,16,79,156,293,581,0.0,0.09122203098106713,0.504302925989673,100.000-200.000 ₫/người,100-200k,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp",1,0,1,0,1,+84 28 3825 9956,foody.vn,,1,1,0,3,https://www.google.com/maps/place/Qu%C3%A1n+Thi%C3%AAn+T%C3%A2n/data=!4m7!3m6!1s0x31752f6e726c500d:0x8eb9be3659afb218!8m2!3d10.7614383!4d106.7078611!16s%2Fg%2F1tf84lbm!19sChIJDVBscm4vdTERGLKvWTa-uY4?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Honey+Moon/data=!4m7!3m6!1s0x31752f1337a4c8dd:0x4468043f1c0f61d5!8m2!3d10.7602534!4d106.6990982!16s%2Fg%2F1tglkd9p!19sChIJ3cikNxMvdTER1WEPHD8EaEQ,Honey Moon,"Tòa nhà H3, Hoàng Diệu/384 Khánh Hội, Phường, Quận 4, Hồ Chí Minh, Việt Nam",HCM,Quận 4,Main Market,10.7602534,106.6990982,4.0,343.0,4.152943539309471,0.46083980215035425,12,20,70,90,151,343,0.0,0.09329446064139942,0.4402332361516035,400.000-500.000 ₫/người,400k+,"Ăn tại chỗ, Đồ ăn mang đi",1,1,0,0,0,+84 28 2211 7435,facebook.com,,1,1,0,2,https://www.google.com/maps/place/Honey+Moon/data=!4m7!3m6!1s0x31752f1337a4c8dd:0x4468043f1c0f61d5!8m2!3d10.7602534!4d106.6990982!16s%2Fg%2F1tglkd9p!19sChIJ3cikNxMvdTER1WEPHD8EaEQ?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Jade+Restaurant/data=!4m7!3m6!1s0x31752f0043b2fced:0x138b488535057d85!8m2!3d10.7556008!4d106.690226!16s%2Fg%2F11wwf6s8vg!19sChIJ7fyyQwAvdTERhX0FNYVIixM,Jade Restaurant,"360D Bến Vân Đồn, Phường 1, Quận 4, Hồ Chí Minh, Việt Nam",HCM,Quận 4,Main Market,10.7556008,106.690226,4.5,27.0,4.429588543433824,0.38322185990891294,3,0,0,1,23,27,0.0,0.1111111111111111,0.8518518518518519,,,"Ăn tại chỗ, Đồ ăn mang đi",1,1,0,0,0,+84 363 050 246,jadepalace.vn,,1,1,0,2,https://www.google.com/maps/place/Jade+Restaurant/data=!4m7!3m6!1s0x31752f0043b2fced:0x138b488535057d85!8m2!3d10.7556008!4d106.690226!16s%2Fg%2F11wwf6s8vg!19sChIJ7fyyQwAvdTERhX0FNYVIixM?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+OLiu+%C4%90%E1%BB%8F/data=!4m7!3m6!1s0x31752f6bb73779f1:0x5285de9c6454d21b!8m2!3d10.7638446!4d106.703985!16s%2Fg%2F11c5_flwm6!19sChIJ8Xk3t2svdTERG9JUZJzehVI,Nhà Hàng OLiu Đỏ,"116A Hoàng Diệu, Phường 13, Quận 4, Hồ Chí Minh 700000, Việt Nam",HCM,Quận 4,Main Market,10.7638446,106.703985,3.9,345.0,4.088666739533628,0.7550885123390131,29,17,56,109,134,345,0.0,0.13333333333333333,0.3884057971014493,100.000-200.000 ₫/người,100-200k,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng",1,1,1,0,0,+84 774 455 071,,,1,0,0,2,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+OLiu+%C4%90%E1%BB%8F/data=!4m7!3m6!1s0x31752f6bb73779f1:0x5285de9c6454d21b!8m2!3d10.7638446!4d106.703985!16s%2Fg%2F11c5_flwm6!19sChIJ8Xk3t2svdTERG9JUZJzehVI?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+ngon/data=!4m7!3m6!1s0x31752f31abe17a83:0x2d6c433c14424604!8m2!3d10.7557429!4d106.7038571!16s%2Fg%2F11vrlgh9dd!19sChIJg3rhqzEvdTERBEZCFDxDbC0,Nhà hàng ngon,"7 Số 16, Phường 4, Quận 4, Hồ Chí Minh 700000, Việt Nam",HCM,Quận 4,Main Market,10.7557429,106.7038571,3.5,2.0,4.410645035050175,0.32739542114261977,0,1,0,0,1,2,0.0,0.5,0.5,,,"Ăn tại chỗ, Đồ ăn mang đi",1,1,0,0,0,,,,0,0,0,0,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+ngon/data=!4m7!3m6!1s0x31752f31abe17a83:0x2d6c433c14424604!8m2!3d10.7557429!4d106.7038571!16s%2Fg%2F11vrlgh9dd!19sChIJg3rhqzEvdTERBEZCFDxDbC0?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Qu%C3%A1n+%E1%BB%90c+V%C5%A9/data=!4m7!3m6!1s0x31752fc819a52259:0x2d4448a9a852f49c!8m2!3d10.7614025!4d106.7027047!16s%2Fg%2F11fl9hkgz9!19sChIJWSKlGcgvdTERnPRSqKlIRC0,Quán Ốc Vũ,"37 Đ. Vĩnh Khánh, Phường 8, Quận 4, Hồ Chí Minh, Việt Nam",HCM,Quận 4,Main Market,10.7614025,106.7027047,4.0,696.0,4.092451584826286,0.6911350550136965,59,36,89,182,330,696,0.0,0.13649425287356323,0.47413793103448276,,,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng gián tiếp",1,0,1,1,0,+84 908 935 592,foody.vn,,1,1,0,3,https://www.google.com/maps/place/Qu%C3%A1n+%E1%BB%90c+V%C5%A9/data=!4m7!3m6!1s0x31752fc819a52259:0x2d4448a9a852f49c!8m2!3d10.7614025!4d106.7027047!16s%2Fg%2F11fl9hkgz9!19sChIJWSKlGcgvdTERnPRSqKlIRC0?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Riverside+Palace/data=!4m7!3m6!1s0x31752f0f72d2ffff:0xfdc32d47f59ea350!8m2!3d10.7552887!4d106.690456!16s%2Fg%2F11l667t94j!19sChIJ___Scg8vdTERUKOe9Uctw_0,Nhà Hàng Riverside Palace,"360D Bến Vân Đồn, Phường 1, Quận 4, Hồ Chí Minh, Việt Nam",HCM,Quận 4,Main Market,10.7552887,106.690456,4.3,78.0,4.385839852304043,0.5157220756012859,9,1,4,9,55,78,0.0,0.1282051282051282,0.7051282051282052,,,,0,0,0,0,0,,,,0,0,0,0,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Riverside+Palace/data=!4m7!3m6!1s0x31752f0f72d2ffff:0xfdc32d47f59ea350!8m2!3d10.7552887!4d106.690456!16s%2Fg%2F11l667t94j!19sChIJ___Scg8vdTERUKOe9Uctw_0?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/MK+Kitchen+%26+Bar/data=!4m7!3m6!1s0x31752f0cc03ca4c1:0x6eee1d028f94b1a9!8m2!3d10.7580349!4d106.6935433!16s%2Fg%2F11t1lcc_4s!19sChIJwaQ8wAwvdTERqbGUjwId7m4,MK Kitchen & Bar,"320 Bến Vân Đồn, Phường 2, Quận 4, Hồ Chí Minh 700000, Việt Nam",HCM,Quận 4,Main Market,10.7580349,106.6935433,4.3,63.0,4.3908016934776875,0.6066883443056112,6,2,3,6,46,63,0.0,0.12698412698412698,0.7301587301587301,200.000-300.000 ₫/người,200-300k,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp",1,1,1,0,0,+84 901 883 159,facebook.com,,1,1,0,3,https://www.google.com/maps/place/MK+Kitchen+%26+Bar/data=!4m7!3m6!1s0x31752f0cc03ca4c1:0x6eee1d028f94b1a9!8m2!3d10.7580349!4d106.6935433!16s%2Fg%2F11t1lcc_4s!19sChIJwaQ8wAwvdTERqbGUjwId7m4?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+chay+Nh%E1%BA%A5t+T%C3%A2m/data=!4m7!3m6!1s0x31752f42da2a5ebb:0x10708dde4b76272f!8m2!3d10.7602695!4d106.7017983!16s%2Fg%2F11jllftrkb!19sChIJu14q2kIvdTERLyd2S96NcBA,Nhà hàng chay Nhất Tâm,"T6 Phường 6, Nguyễn Hữu Hào, Quận 4, Hồ Chí Minh 72808, Việt Nam",HCM,Quận 4,Main Market,10.7602695,106.7017983,4.6,255.0,4.5216235646898335,0.7841636820278558,7,4,11,39,194,255,0.0,0.043137254901960784,0.7607843137254902,100.000-200.000 ₫/người,100-200k,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng",1,1,1,0,0,+84 933 578 396,,,1,0,0,2,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+chay+Nh%E1%BA%A5t+T%C3%A2m/data=!4m7!3m6!1s0x31752f42da2a5ebb:0x10708dde4b76272f!8m2!3d10.7602695!4d106.7017983!16s%2Fg%2F11jllftrkb!19sChIJu14q2kIvdTERLyd2S96NcBA?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Qu%C3%A1n+N%C6%B0%E1%BB%9Bng+C%E1%BA%ADu+T%C6%B0/data=!4m7!3m6!1s0x31752f325ca9f419:0x71b72304599157ff!8m2!3d10.7644741!4d106.7090671!16s%2Fg%2F11v0bqfr78!19sChIJGfSpXDIvdTER_1eRWQQjt3E,Quán Nướng Cậu Tư,"1/1 Hoàng Diệu, Phường 13, Quận 4, Hồ Chí Minh 700000, Việt Nam",HCM,Quận 4,Main Market,10.7644741,106.7090671,3.9,172.0,4.177240269898127,0.42535084347789087,30,4,13,26,99,172,0.0,0.19767441860465115,0.5755813953488372,200.000-300.000 ₫/người,200-300k,"Ăn tại chỗ, Mua hàng ngay trên xe",1,0,0,0,1,+84 938 587 040,demo40.ninavietnam.org,,1,1,0,2,https://www.google.com/maps/place/Qu%C3%A1n+N%C6%B0%E1%BB%9Bng+C%E1%BA%ADu+T%C6%B0/data=!4m7!3m6!1s0x31752f325ca9f419:0x71b72304599157ff!8m2!3d10.7644741!4d106.7090671!16s%2Fg%2F11v0bqfr78!19sChIJGfSpXDIvdTER_1eRWQQjt3E?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Du+thuy%E1%BB%81n+Nh%C3%A0+h%C3%A0ng+Benthanh+Princess/data=!4m7!3m6!1s0x31752f2fa6aadc8b:0x6b2d89160bd65c95!8m2!3d10.7664721!4d106.7084621!16s%2Fg%2F11l6qwsbfm!19sChIJi9yqpi8vdTERlVzWCxaJLWs,Du thuyền Nhà hàng Benthanh Princess,"Cảng Sài Gòn, 5 Đ. Nguyễn Tất Thành, Quận 4, Hồ Chí Minh 70000, Việt Nam",HCM,Quận 4,Main Market,10.7664721,106.7084621,5.0,3200.0,4.96643987618356,0.8165368756785807,15,2,9,55,3119,3200,0.0,0.0053125,0.9746875,Trên 1.000.000 ₫/người,400k+,"Ăn tại chỗ, Mua hàng ngay trên xe, | Giao hàng",1,0,1,0,1,+84 328 227 878,benthanhprincess.com.vn,https://www.benthanhprincess.com.vn/menu/,1,1,1,4,https://www.google.com/maps/place/Du+thuy%E1%BB%81n+Nh%C3%A0+h%C3%A0ng+Benthanh+Princess/data=!4m7!3m6!1s0x31752f2fa6aadc8b:0x6b2d89160bd65c95!8m2!3d10.7664721!4d106.7084621!16s%2Fg%2F11l6qwsbfm!19sChIJi9yqpi8vdTERlVzWCxaJLWs?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Uchi+Sushi/data=!4m7!3m6!1s0x31752f6d463c2c6b:0x16625adfd28bc384!8m2!3d10.7577088!4d106.7006533!16s%2Fg%2F11d_72yh9r!19sChIJayw8Rm0vdTERhMOL0t9aYhY,Uchi Sushi,"14 Số 45, Phường 6, Quận 4, Hồ Chí Minh, Việt Nam",HCM,Quận 4,Main Market,10.7577088,106.7006533,4.9,6194.0,4.885237937478673,0.8388644320256122,91,41,73,281,5708,6194,0.0,0.021310946076848563,0.9215369712625121,,,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp",1,1,1,0,0,+84 28 3940 9593,m.facebook.com,,1,1,0,3,https://www.google.com/maps/place/Uchi+Sushi/data=!4m7!3m6!1s0x31752f6d463c2c6b:0x16625adfd28bc384!8m2!3d10.7577088!4d106.7006533!16s%2Fg%2F11d_72yh9r!19sChIJayw8Rm0vdTERhMOL0t9aYhY?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/S%C6%B0%E1%BB%9Dn+Mu%E1%BB%91i+%E1%BB%9At+Qu%E1%BA%ADn+4/data=!4m7!3m6!1s0x31752f6c68eba73f:0xad4fb446d28f3662!8m2!3d10.7607418!4d106.7036081!16s%2Fg%2F11c85ghr74!19sChIJP6fraGwvdTERYjaP0ka0T60,Sườn Muối Ớt Quận 4,"712 Đ. Vĩnh Khánh, Phường 10, Quận 4, Hồ Chí Minh, Việt Nam",HCM,Quận 4,Main Market,10.7607418,106.7036081,4.2,138.0,4.329186963998385,0.6339630434013719,10,5,18,26,79,138,0.0,0.10869565217391304,0.572463768115942,300.000-400.000 ₫/người,300-400k,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp",1,0,1,0,1,+84 777 172 275,m.facebook.com,https://shopeefood.vn/ho-chi-minh/suon-muoi-ot-vinh-khanh,1,1,1,4,https://www.google.com/maps/place/S%C6%B0%E1%BB%9Dn+Mu%E1%BB%91i+%E1%BB%9At+Qu%E1%BA%ADn+4/data=!4m7!3m6!1s0x31752f6c68eba73f:0xad4fb446d28f3662!8m2!3d10.7607418!4d106.7036081!16s%2Fg%2F11c85ghr74!19sChIJP6fraGwvdTERYjaP0ka0T60?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/L%E1%BA%A9u+b%C3%B2+Khu+Nh%C3%A0+Ch%C3%A1y/data=!4m7!3m6!1s0x31752f6bea8b448f:0xa75341e876c32565!8m2!3d10.7628799!4d106.7046075!16s%2Fg%2F11cs3_7d62!19sChIJj0SL6msvdTERZSXDduhBU6c,Lẩu bò Khu Nhà Cháy,"130/50 Đ. Lê Quốc Hưng, Phường 12, Quận 4, Hồ Chí Minh, Việt Nam",HCM,Quận 4,Main Market,10.7628799,106.7046075,4.1,893.0,4.157698980686058,0.8078143329178836,51,46,128,225,443,893,0.0,0.10862262038073908,0.49608062709966405,100.000-200.000 ₫/người,100-200k,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp",1,1,1,0,0,+84 978 050 818,,,1,0,0,2,https://www.google.com/maps/place/L%E1%BA%A9u+b%C3%B2+Khu+Nh%C3%A0+Ch%C3%A1y/data=!4m7!3m6!1s0x31752f6bea8b448f:0xa75341e876c32565!8m2!3d10.7628799!4d106.7046075!16s%2Fg%2F11cs3_7d62!19sChIJj0SL6msvdTERZSXDduhBU6c?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+Ngon/data=!4m7!3m6!1s0x31752f6ecd333151:0x7ec85cfc197fed72!8m2!3d10.761498!4d106.707862!16s%2Fg%2F11j00s0rx2!19sChIJUTEzzW4vdTERcu1_GfxcyH4,Quán Ăn Ngon,"15 Đ. Tôn Đản, Phường 13, Quận 4, Hồ Chí Minh 700000, Việt Nam",HCM,Quận 4,Main Market,10.761498,106.707862,4.0,1.0,4.417787541556758,0.33999999999999997,0,0,0,1,0,1,0.0,0.0,0.0,,,"Ăn tại chỗ, Đồ ăn mang đi",1,1,0,0,0,,,,0,0,0,0,https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+Ngon/data=!4m7!3m6!1s0x31752f6ecd333151:0x7ec85cfc197fed72!8m2!3d10.761498!4d106.707862!16s%2Fg%2F11j00s0rx2!19sChIJUTEzzW4vdTERcu1_GfxcyH4?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Vittorio+Italian+Restaurant/data=!4m7!3m6!1s0x31752f16393344a3:0x36879a80ae8b4b9!8m2!3d10.7592665!4d106.6988988!16s%2Fg%2F11b6d40stv!19sChIJo0QzORYvdTERubToCqh5aAM,Vittorio Italian Restaurant,"240 Khánh Hội, Street Ward 6, Quận 4, Hồ Chí Minh 700000, Việt Nam",HCM,Quận 4,Main Market,10.7592665,106.6988988,4.3,816.0,4.323272137735763,0.7159502573078234,40,18,81,187,490,816,0.0,0.07107843137254902,0.6004901960784313,200.000-300.000 ₫/người,200-300k,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp",1,0,1,0,1,,vittoriosaigon.com,http://vittoriosaigon.com/,0,1,1,3,https://www.google.com/maps/place/Vittorio+Italian+Restaurant/data=!4m7!3m6!1s0x31752f16393344a3:0x36879a80ae8b4b9!8m2!3d10.7592665!4d106.6988988!16s%2Fg%2F11b6d40stv!19sChIJo0QzORYvdTERubToCqh5aAM?authuser=0&hl=vi&rclk=1
